-0.089203698;0.219692367
-0.089184436;0.213163658
-0.089128576;0.20688014
-0.089038844;0.200829465
-0.088917761;0.195000058
-0.088767657;0.189381065
-0.08859069;0.1839623
-0.088388859;0.17873419
-0.088164017;0.173687738
-0.087917883;0.168814477
-0.087652051;0.164106433
-0.087368003;0.159556093
-0.087067115;0.155156374
-0.086750665;0.150900589
-0.086419844;0.146782424
-0.086075757;0.142795912
-0.085719436;0.138935412
-0.08535184;0.135195586
-0.084973862;0.131571379
-0.084586337;0.128058001
-0.08419004;0.124650915
-0.083785697;0.121345813
-0.083373983;0.11813861
-0.082955529;0.115025425
-0.082530925;0.11200257
-0.08210072;0.109066541
-0.081665428;0.106214004
-0.081225529;0.103441785
-0.080781472;0.100746864
-0.080333675;0.098126363
-0.079882531;0.095577539
-0.079428406;0.093097777
-0.078971642;0.090684581
-0.07851256;0.088335572
-0.078051459;0.086048474
-0.077588619;0.083821116
-0.077124303;0.081651421
-0.076658754;0.079537406
-0.076192203;0.077477171
-0.075724863;0.075468899
-0.075256935;0.073510853
-0.074788606;0.071601366
-0.074320051;0.069738842
-0.073851434;0.067921753
-0.073382908;0.066148632
-0.072914615;0.064418073
-0.072446689;0.062728727
-0.071979255;0.061079298
-0.071512428;0.059468543
-0.071046317;0.057895267
-0.070581024;0.056358324
-0.070116641;0.054856609
-0.069653258;0.053389063
-0.069190955;0.051954664
-0.068729809;0.050552433
-0.06826989;0.049181425
-0.067811264;0.04784073
-0.067353991;0.046529473
-0.066898128;0.04524681
-0.066443727;0.04399193
-0.065990835;0.042764048
-0.065539498;0.04156241
-0.065089756;0.040386288
-0.064641647;0.039234978
-0.064195205;0.038107804
-0.063750463;0.037004111
-0.063307448;0.035923267
-0.062866188;0.034864663
-0.062426705;0.03382771
-0.061989022;0.032811837
-0.061553159;0.031816496
-0.061119131;0.030841154
-0.060686955;0.029885298
-0.060256645;0.028948429
-0.059828213;0.028030068
-0.059401668;0.027129749
-0.05897702;0.026247021
-0.058554276;0.025381448
-0.058133443;0.024532609
-0.057714525;0.023700094
-0.057297526;0.022883507
-0.056882449;0.022082466
-0.056469296;0.021296597
-0.056058066;0.02052554
-0.05564876;0.019768947
-0.055241376;0.019026478
-0.054835914;0.018297805
-0.054432369;0.017582609
-0.054030738;0.016880581
-0.053631018;0.016191421
-0.053233204;0.015514837
-0.05283729;0.014850546
-0.052443271;0.014198274
-0.052051141;0.013557755
-0.051660891;0.012928729
-0.051272516;0.012310944
-0.050886008;0.011704157
-0.050501358;0.011108129
-0.050118557;0.010522629
-0.049737599;0.009947434
-0.049358472;0.009382323
-0.048981168;0.008827086
-0.048605678;0.008281516
-0.04823199;0.00774541
-0.047860096;0.007218575
-0.047489984;0.00670082
-0.047121645;0.00619196
-0.046755067;0.005691813
-0.04639024;0.005200206
-0.046027153;0.004716966
-0.045665793;0.004241928
-0.045306151;0.003774929
-0.044948215;0.003315811
-0.044591973;0.002864421
-0.044237413;0.002420609
-0.043884524;0.001984227
-0.043533295;0.001555135
-0.043183712;0.001133193
-0.042835765;0.000718265
-0.042489441;0.000310221
-0.042144729;-9.11E-05
-0.041801616;-0.000485733
-0.04146009;-0.00087389
-0.041120139;-0.00125566
-0.040781752;-0.001631161
-0.040444916;-0.002000506
-0.040109619;-0.002363806
-0.039775849;-0.00272117
-0.039443593;-0.003072704
-0.03911284;-0.00341851
-0.038783578;-0.00375869
-0.038455794;-0.004093342
-0.038129477;-0.004422563
-0.037804614;-0.004746446
-0.037481194;-0.005065084
-0.037159204;-0.005378565
-0.036838632;-0.005686979
-0.036519468;-0.00599041
-0.036201698;-0.006288942
-0.03588531;-0.006582657
-0.035570294;-0.006871635
-0.035256637;-0.007155954
-0.034944328;-0.007435691
-0.034633355;-0.007710921
-0.034323706;-0.007981716
-0.034015369;-0.008248148
-0.033708334;-0.008510287
-0.033402588;-0.008768201
-0.03309812;-0.009021957
-0.032794919;-0.009271622
-0.032492973;-0.009517258
-0.032192272;-0.009758929
-0.031892802;-0.009996695
-0.031594555;-0.010230617
-0.031297517;-0.010460754
-0.031001679;-0.010687163
-0.030707029;-0.010909901
-0.030413556;-0.011129022
-0.030121249;-0.01134458
-0.029830097;-0.011556629
-0.029540089;-0.01176522
-0.029251215;-0.011970403
-0.028963463;-0.012172229
-0.028676824;-0.012370745
-0.028391285;-0.012566
-0.028106837;-0.01275804
-0.027823468;-0.012946911
-0.027541169;-0.013132657
-0.027259929;-0.013315322
-0.026979736;-0.01349495
-0.026700582;-0.013671582
-0.026422455;-0.013845259
-0.026145345;-0.014016022
-0.025869242;-0.01418391
-0.025594136;-0.014348963
-0.025320015;-0.014511218
-0.025046871;-0.014670712
-0.024774692;-0.014827482
-0.024503469;-0.014981564
-0.024233192;-0.015132992
-0.02396385;-0.015281801
-0.023695433;-0.015428026
-0.023427932;-0.015571698
-0.023161336;-0.01571285
-0.022895636;-0.015851514
-0.022630822;-0.01598772
-0.022366882;-0.016121501
-0.022103809;-0.016252884
-0.021841592;-0.016381901
-0.02158022;-0.016508578
-0.021319685;-0.016632945
-0.021059976;-0.016755029
-0.020800749;-0.016874117
-0.020541672;-0.016989429
-0.020282799;-0.017100986
-0.020024182;-0.017208809
-0.019765873;-0.01731292
-0.019507923;-0.017413341
-0.019250383;-0.017510096
-0.018993304;-0.017603208
-0.018736736;-0.017692703
-0.018480728;-0.017778605
-0.018225329;-0.017860941
-0.017970588;-0.017939738
-0.017716552;-0.018015022
-0.017463268;-0.018086822
-0.017210784;-0.018155166
-0.016959145;-0.018220083
-0.016708397;-0.018281603
-0.016458585;-0.018339757
-0.016209753;-0.018394576
-0.015961945;-0.01844609
-0.015715205;-0.018494333
-0.015469574;-0.018539336
-0.015225094;-0.018581134
-0.014981808;-0.018619759
-0.014739755;-0.018655246
-0.014498975;-0.01868763
-0.014259509;-0.018716946
-0.014021393;-0.01874323
-0.013784668;-0.018766519
-0.013549369;-0.018786848
-0.013315533;-0.018804255
-0.013083197;-0.018818778
-0.012852396;-0.018830454
-0.012623164;-0.018839323
-0.012395535;-0.018845424
-0.012169543;-0.018848795
-0.01194522;-0.018849476
-0.011722597;-0.018847508
-0.011501706;-0.018842931
-0.011282577;-0.018835786
-0.01106524;-0.018826114
-0.010849723;-0.018813956
-0.010636055;-0.018799355
-0.010424263;-0.018782352
-0.010214374;-0.018762991
-0.010006414;-0.018741313
-0.009800407;-0.018717363
-0.009596379;-0.018691183
-0.009394352;-0.018662816
-0.009194351;-0.018632308
-0.008996396;-0.018599701
-0.00880051;-0.01856504
-0.008606712;-0.01852837
-0.008415024;-0.018489735
-0.008225463;-0.01844918
-0.008038049;-0.018406751
-0.007852799;-0.018362491
-0.007669729;-0.018316448
-0.007488856;-0.018268665
-0.007310195;-0.01821919
-0.00713376;-0.018168067
-0.006959566;-0.018115343
-0.006787624;-0.018061063
-0.006617947;-0.018005273
-0.006450547;-0.01794802
-0.006285435;-0.01788935
-0.006122619;-0.017829308
-0.005962109;-0.017767941
-0.005803913;-0.017705295
-0.005648039;-0.017641417
-0.005494494;-0.017576353
-0.005343283;-0.017510148
-0.005194412;-0.01744285
-0.005047885;-0.017374503
-0.004903706;-0.017305155
-0.004761878;-0.017234851
-0.004622403;-0.017163638
-0.004485282;-0.017091561
-0.004350515;-0.017018665
-0.004218104;-0.016944997
-0.004088046;-0.016870602
-0.003960341;-0.016795526
-0.003834986;-0.016719813
-0.003711977;-0.01664351
-0.003591312;-0.01656666
-0.003472985;-0.016489309
-0.003356991;-0.0164115
-0.003243323;-0.01633328
-0.003131977;-0.016254691
-0.003022943;-0.016175778
-0.002916213;-0.016096584
-0.00281178;-0.016017153
-0.002709632;-0.015937528
-0.00260976;-0.015857751
-0.002512153;-0.015777867
-0.002416799;-0.015697917
-0.002323686;-0.015617943
-0.0022328;-0.015537986
-0.002144128;-0.01545809
-0.002057655;-0.015378293
-0.001973367;-0.015298639
-0.001891247;-0.015219166
-0.00181128;-0.015139915
-0.001733448;-0.015060926
-0.001657733;-0.014982238
-0.001584118;-0.01490389
-0.001512583;-0.01482592
-0.001443109;-0.014748368
-0.001375675;-0.01467127
-0.001310262;-0.014594664
-0.001246846;-0.014518587
-0.001185408;-0.014443076
-0.001125923;-0.014368166
-0.00106837;-0.014293892
-0.001012723;-0.014220292
-0.00095896;-0.014147397
-0.000907055;-0.014075244
-0.000856982;-0.014003866
-0.000808717;-0.013933295
-0.000762233;-0.013863564
-0.000717502;-0.013794706
-0.000674498;-0.013726753
-0.000633192;-0.013659734
-0.000593556;-0.013593682
-0.000555561;-0.013528625
-0.000519178;-0.013464593
-0.000484377;-0.013401616
-0.000451128;-0.013339721
-0.000419399;-0.013278937
-0.00038916;-0.01321929
-0.000360379;-0.013160807
-0.000333025;-0.013103515
-0.000307064;-0.013047437
-0.000282464;-0.012992601
-0.000259191;-0.012939028
-0.000237212;-0.012886744
-0.000216494;-0.012835771
-0.000197001;-0.012786131
-0.000178699;-0.012737846
-0.000161553;-0.012690938
-0.000145528;-0.012645426
-0.000130587;-0.01260133
-0.000116696;-0.01255867
-0.000103817;-0.012517464
-9.19E-05;-0.01247773
-8.10E-05;-0.012439484
-7.09E-05;-0.012402744
-6.17E-05;-0.012367525
-5.33E-05;-0.012333843
-4.57E-05;-0.012301711
-3.89E-05;-0.012271144
-3.28E-05;-0.012242154
-2.74E-05;-0.012214754
-2.26E-05;-0.012188956
-1.83E-05;-0.012164771
-1.47E-05;-0.012142209
-1.16E-05;-0.012121279
-8.91E-06;-0.012101991
-6.69E-06;-0.012084353
-4.88E-06;-0.012068372
-3.43E-06;-0.012054055
-2.30E-06;-0.012041407
-1.45E-06;-0.012030436
-8.38E-07;-0.012021144
-4.29E-07;-0.012013537
-1.81E-07;-0.012007616
-5.36E-08;-0.012003386
-6.70E-09;-0.012000846
0;-0.012
0;-0.012
6.70312E-09;-0.012000846
5.36227E-08;-0.012003386
1.80964E-07;-0.012007616
4.28909E-07;-0.012013537
8.37606E-07;-0.012021144
1.44716E-06;-0.012030436
2.29761E-06;-0.012041407
3.42895E-06;-0.012054055
4.88106E-06;-0.012068372
6.69376E-06;-0.012084353
8.90675E-06;-0.012101991
1.15596E-05;-0.012121279
1.46919E-05;-0.012142209
1.83428E-05;-0.012164771
2.25516E-05;-0.012188956
2.73573E-05;-0.012214754
3.27988E-05;-0.012242154
3.89147E-05;-0.012271144
4.57436E-05;-0.012301711
5.33237E-05;-0.012333843
6.1693E-05;-0.012367525
7.08896E-05;-0.012402744
8.09509E-05;-0.012439484
9.19143E-05;-0.01247773
0.000103817;-0.012517464
0.000116696;-0.01255867
0.000130587;-0.01260133
0.000145528;-0.012645426
0.000161553;-0.012690938
0.000178699;-0.012737846
0.000197001;-0.012786131
0.000216494;-0.012835771
0.000237212;-0.012886744
0.000259191;-0.012939028
0.000282464;-0.012992601
0.000307064;-0.013047437
0.000333025;-0.013103515
0.000360379;-0.013160807
0.00038916;-0.01321929
0.000419399;-0.013278937
0.000451128;-0.013339721
0.000484377;-0.013401616
0.000519178;-0.013464593
0.000555561;-0.013528625
0.000593556;-0.013593682
0.000633192;-0.013659734
0.000674498;-0.013726753
0.000717502;-0.013794706
0.000762233;-0.013863564
